Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature
0.856836,0.228084,701.4460033,0,0,0,0,0,0,0,0,0,0
17.12924,0.0,692.3099214,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1903.664293,0,0,0,0,0,0,0,0,0,0
0.0,0.0,7.418333025,0,0,0,0,0,0,0,0,0,0
0.0,0.0,372.3055441,0,0,0,0,0,0,0,0,0,0
0.0,0.0,35.42125452,0,0,0,0,0,0,0,0,0,0
0.0,0.0,509.7591575,0,0,0,0,0,0,0,0,0,0
0.0,0.0,7.606008305,0,0,0,0,0,0,0,0,0,0
0.0,0.0,5.636065098,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
75.4398,0.0,0,0,0,0,0,0,0,0,0,0,0
67.288,0.0,0,0,0,0,0,0,0,0,0,0,0
58.5746,0.0,0,0,0,0,0,0,0,0,0,0,0
42.1064,0.0,0,0,0,0,0,0,0,0,0,0,0
27.1762,0.0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1885.996561,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1682.199351,0,0,0,0,0,0,0,0,0,0
0.0,2.0722,1464.363824,0,0,0,0,0,0,0,0,0,0
0.0,4.14226,1418.939699,0,0,0,0,0,0,0,0,0,0
0.0,5.59398,1411.580432,0,0,0,0,0,0,0,0,0,0
0.0,6.45876,907.3467985,0,0,0,0,0,0,0,0,0,0
58.248,6.54632,909.104902,0,0,0,0,0,0,0,0,0,0
0.0,5.93666,658.291618,0,0,0,0,0,0,0,0,0,0
7.07992,4.56816,629.1770225,0,0,0,0,0,0,0,0,0,0
0.0,2.70242,701.4460033,0,0,0,0,0,0,0,0,0,0
16.4785,0.65074,692.3099214,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1903.664293,0,0,0,0,0,0,0,0,0,0
0.0,0.0,7.418333025,0,0,0,0,0,0,0,0,0,0
0.0,0.0,372.3055441,0,0,0,0,0,0,0,0,0,0
0.0,0.0,35.42125452,0,0,0,0,0,0,0,0,0,0
0.0,0.0,509.7591575,0,0,0,0,0,0,0,0,0,0
0.0,0.0,7.606008305,0,0,0,0,0,0,0,0,0,0
0.0,0.0,5.636065098,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
75.4398,0.0,0,0,0,0,0,0,0,0,0,0,0
67.288,0.0,0,0,0,0,0,0,0,0,0,0,0
58.5746,0.0,0,0,0,0,0,0,0,0,0,0,0
40.639,0.0,0,0,0,0,0,0,0,0,0,0,0
25.8006,0.0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1885.996561,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1682.199351,0,0,0,0,0,0,0,0,0,0
0.0,2.27976,1464.363824,0,0,0,0,0,0,0,0,0,0
0.0,4.33684,1418.939699,0,0,0,0,0,0,0,0,0,0
0.0,5.82856,1411.580432,0,0,0,0,0,0,0,0,0,0
13.71918,6.57442,907.3467985,0,0,0,0,0,0,0,0,0,0
60.29,6.56578,909.104902,0,0,0,0,0,0,0,0,0,0
0.0,5.968,658.291618,0,0,0,0,0,0,0,0,0,0
9.96062,4.64814,629.1770225,0,0,0,0,0,0,0,0,0,0
0.429528,0.473462,701.4460033,0,0,0,0,0,0,0,0,0,0
16.7736,0.355638,692.3099214,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1903.664293,0,0,0,0,0,0,0,0,0,0
0.0,0.0,7.418333025,0,0,0,0,0,0,0,0,0,0
0.0,0.0,372.3055441,0,0,0,0,0,0,0,0,0,0
0.0,0.0,35.42125452,0,0,0,0,0,0,0,0,0,0
0.0,0.0,509.7591575,0,0,0,0,0,0,0,0,0,0
0.0,0.0,7.606008305,0,0,0,0,0,0,0,0,0,0
0.0,0.0,5.636065098,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
75.4398,0.0,0,0,0,0,0,0,0,0,0,0,0
67.288,0.0,0,0,0,0,0,0,0,0,0,0,0
58.5746,0.0,0,0,0,0,0,0,0,0,0,0,0
48.4804,0.0,0,0,0,0,0,0,0,0,0,0,0
42.9584,0.0,0,0,0,0,0,0,0,0,0,0,0
23.5246,0.0,1885.996561,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1682.199351,0,0,0,0,0,0,0,0,0,0
0.0,1.170684,1464.363824,0,0,0,0,0,0,0,0,0,0
0.0,1.910064,1418.939699,0,0,0,0,0,0,0,0,0,0
0.0,1.786834,1411.580432,0,0,0,0,0,0,0,0,0,0
16.0177,5.7983,907.3467985,0,0,0,0,0,0,0,0,0,0
61.0766,5.73344,909.104902,0,0,0,0,0,0,0,0,0,0
0.0,5.2124,658.291618,0,0,0,0,0,0,0,0,0,0
10.51742,4.1563,629.1770225,0,0,0,0,0,0,0,0,0,0
0.536826,0.330776,701.4460033,0,0,0,0,0,0,0,0,0,0
16.70442,0.42482,692.3099214,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1903.664293,0,0,0,0,0,0,0,0,0,0
0.0,0.0,7.418333025,0,0,0,0,0,0,0,0,0,0
0.0,0.0,372.3055441,0,0,0,0,0,0,0,0,0,0
0.0,0.0,35.42125452,0,0,0,0,0,0,0,0,0,0
0.0,0.0,509.7591575,0,0,0,0,0,0,0,0,0,0
0.0,0.0,7.606008305,0,0,0,0,0,0,0,0,0,0
0.0,0.0,5.636065098,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
75.4398,0.0,0,0,0,0,0,0,0,0,0,0,0
67.288,0.0,0,0,0,0,0,0,0,0,0,0,0
58.5746,0.0,0,0,0,0,0,0,0,0,0,0,0
46.3558,0.0,0,0,0,0,0,0,0,0,0,0,0
37.1806,0.0,0,0,0,0,0,0,0,0,0,0,0
9.71748,0.0,1885.996561,0,0,0,0,0,0,0,0,0,0
3.7077,0.0,1682.199351,0,0,0,0,0,0,0,0,0,0
0.0,1.471194,1464.363824,0,0,0,0,0,0,0,0,0,0
0.0,2.72728,1418.939699,0,0,0,0,0,0,0,0,0,0
1.912826,3.73474,1411.580432,0,0,0,0,0,0,0,0,0,0
1.976492,4.46762,907.3467985,0,0,0,0,0,0,0,0,0,0
59.9046,5.1508,909.104902,0,0,0,0,0,0,0,0,0,0
0.0,5.2978,658.291618,0,0,0,0,0,0,0,0,0,0
9.41674,2.76186,629.1770225,0,0,0,0,0,0,0,0,0,0
0.0,2.54568,701.4460033,0,0,0,0,0,0,0,0,0,0
19.70074,0.689656,692.3099214,0,0,0,0,0,0,0,0,0,0
0.30424,0.0,1903.664293,0,0,0,0,0,0,0,0,0,0
0.225442,0.0,7.418333025,0,0,0,0,0,0,0,0,0,0
0.0,0.0,372.3055441,0,0,0,0,0,0,0,0,0,0
0.0,0.0,35.42125452,0,0,0,0,0,0,0,0,0,0
0.0,0.0,509.7591575,0,0,0,0,0,0,0,0,0,0
0.0,0.0,7.606008305,0,0,0,0,0,0,0,0,0,0
0.0,0.0,5.636065098,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
75.4398,0.0,0,0,0,0,0,0,0,0,0,0,0
67.288,0.0,0,0,0,0,0,0,0,0,0,0,0
58.5746,0.0,0,0,0,0,0,0,0,0,0,0,0
41.618,0.0,0,0,0,0,0,0,0,0,0,0,0
25.1468,0.0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1885.996561,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1682.199351,0,0,0,0,0,0,0,0,0,0
0.0,2.0333,1464.363824,0,0,0,0,0,0,0,0,0,0
0.0,3.95418,1418.939699,0,0,0,0,0,0,0,0,0,0
0.0,5.3205,1411.580432,0,0,0,0,0,0,0,0,0,0
0.0,5.99286,907.3467985,0,0,0,0,0,0,0,0,0,0
58.6274,6.10096,909.104902,0,0,0,0,0,0,0,0,0,0
0.0,5.52264,658.291618,0,0,0,0,0,0,0,0,0,0
7.8007,4.32818,629.1770225,0,0,0,0,0,0,0,0,0,0
0.0,2.57918,701.4460033,0,0,0,0,0,0,0,0,0,0
19.69642,0.69398,692.3099214,0,0,0,0,0,0,0,0,0,0
0.30424,0.0,1903.664293,0,0,0,0,0,0,0,0,0,0
0.225442,0.0,7.418333025,0,0,0,0,0,0,0,0,0,0
0.0,0.0,372.3055441,0,0,0,0,0,0,0,0,0,0
0.0,0.0,35.42125452,0,0,0,0,0,0,0,0,0,0
0.0,0.0,509.7591575,0,0,0,0,0,0,0,0,0,0
0.0,0.0,7.606008305,0,0,0,0,0,0,0,0,0,0
0.0,0.0,5.636065098,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
75.4398,0.0,0,0,0,0,0,0,0,0,0,0,0
67.288,0.0,0,0,0,0,0,0,0,0,0,0,0
58.5746,0.0,0,0,0,0,0,0,0,0,0,0,0
55.1832,0.0,0,0,0,0,0,0,0,0,0,0,0
36.4086,0.0,0,0,0,0,0,0,0,0,0,0,0
16.14468,0.0,1885.996561,0,0,0,0,0,0,0,0,0,0
9.09512,0.0,1682.199351,0,0,0,0,0,0,0,0,0,0
8.9429,0.222678,1464.363824,0,0,0,0,0,0,0,0,0,0
16.67414,2.83646,1418.939699,0,0,0,0,0,0,0,0,0,0
16.13986,2.84618,1411.580432,0,0,0,0,0,0,0,0,0,0
12.90244,3.79418,907.3467985,0,0,0,0,0,0,0,0,0,0
69.4504,2.17598,909.104902,0,0,0,0,0,0,0,0,0,0
0.0,0.531834,658.291618,0,0,0,0,0,0,0,0,0,0
12.96244,0.972868,629.1770225,0,0,0,0,0,0,0,0,0,0
0.0,1.38904,701.4460033,0,0,0,0,0,0,0,0,0,0
19.9191,0.4713,692.3099214,0,0,0,0,0,0,0,0,0,0
0.30424,0.0,1903.664293,0,0,0,0,0,0,0,0,0,0
0.225442,0.0,7.418333025,0,0,0,0,0,0,0,0,0,0
0.0,0.0,372.3055441,0,0,0,0,0,0,0,0,0,0
0.0,0.0,35.42125452,0,0,0,0,0,0,0,0,0,0
0.0,0.0,509.7591575,0,0,0,0,0,0,0,0,0,0
0.0,0.0,7.606008305,0,0,0,0,0,0,0,0,0,0
0.0,0.0,5.636065098,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
75.4398,0.0,0,0,0,0,0,0,0,0,0,0,0
67.288,0.0,0,0,0,0,0,0,0,0,0,0,0
58.5746,0.0,0,0,0,0,0,0,0,0,0,0,0
55.122,0.0,0,0,0,0,0,0,0,0,0,0,0
39.9548,0.0,0,0,0,0,0,0,0,0,0,0,0
20.9892,0.0,1885.996561,0,0,0,0,0,0,0,0,0,0
7.69678,0.0,1682.199351,0,0,0,0,0,0,0,0,0,0
12.70958,0.231326,1464.363824,0,0,0,0,0,0,0,0,0,0
12.90836,2.33488,1418.939699,0,0,0,0,0,0,0,0,0,0
0.0,2.16084,1411.580432,0,0,0,0,0,0,0,0,0,0
9.24888,3.99956,907.3467985,0,0,0,0,0,0,0,0,0,0
68.3884,1.689548,909.104902,0,0,0,0,0,0,0,0,0,0
0.0,1.106908,658.291618,0,0,0,0,0,0,0,0,0,0
9.4244,3.42882,629.1770225,0,0,0,0,0,0,0,0,0,0
0.0,1.902498,701.4460033,0,0,0,0,0,0,0,0,0,0
16.61254,0.516702,692.3099214,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1903.664293,0,0,0,0,0,0,0,0,0,0
0.0,0.0,7.418333025,0,0,0,0,0,0,0,0,0,0
0.0,0.0,372.3055441,0,0,0,0,0,0,0,0,0,0
0.0,0.0,35.42125452,0,0,0,0,0,0,0,0,0,0
0.0,0.0,509.7591575,0,0,0,0,0,0,0,0,0,0
0.0,0.0,7.606008305,0,0,0,0,0,0,0,0,0,0
0.0,0.0,5.636065098,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
75.4398,0.0,0,0,0,0,0,0,0,0,0,0,0
67.288,0.0,0,0,0,0,0,0,0,0,0,0,0
58.009,0.0,0,0,0,0,0,0,0,0,0,0,0
42.7332,0.0,0,0,0,0,0,0,0,0,0,0,0
53.2822,0.0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1885.996561,0,0,0,0,0,0,0,0,0,0
0.0,0.0799914,1682.199351,0,0,0,0,0,0,0,0,0,0
0.0,1.98357,1464.363824,0,0,0,0,0,0,0,0,0,0
0.0,0.4486,1418.939699,0,0,0,0,0,0,0,0,0,0
0.0,5.26538,1411.580432,0,0,0,0,0,0,0,0,0,0
0.0,6.0588,907.3467985,0,0,0,0,0,0,0,0,0,0
