Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature,ElectricityProduced:Total,Electricity:Load:Total,Electricity:Grid:ToLoad,Electricity:Grid:ToBattery,Electricity:Storage:ToLoad,Electricity:Storage:ToGrid,Electricity:Storage:StateOfCharge,ElectricityProduced:Generator:Total,ElectricityProduced:Generator:ToBattery,ElectricityProduced:Generator:ToLoad,ElectricityProduced:Generator:ToGrid,ElectricityProduced:PV:Total,ElectricityProduced:PV:ToBattery,ElectricityProduced:PV:ToLoad,ElectricityProduced:PV:ToGrid,ElectricityProduced:Wind:Total,ElectricityProduced:Wind:ToBattery,ElectricityProduced:Wind:ToLoad,ElectricityProduced:Wind:ToGrid
4589.105894294044,0.0,18772.53854840909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.8614,855.8614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2920.3195822873736,0.0,6849.365348437965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.7282,645.7282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203.315289426425,0.0,549.7543548383856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.9107,703.9107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401.8444275578568,0.0,670.6994458960296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.7282,645.7282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203.3150736850675,0.0,648.7492072138966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.6329,1655.6329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5649.257255328173,0.0,7589.399769704366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.4689999999998,1328.4689999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4532.940646808232,0.0,2682.7977835841184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041.5769,2041.5769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6966.137996618549,0.0,9827.244035580985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2488.029,2488.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8489.501471898498,0.0,20971.49481913523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.5312,2827.557,1914.0189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.5312,0.0,913.5312,0.0,0.0,0.0,0.0,0.0
9648.010592283244,0.0,20379.712201511567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2521.861,3069.542,547.6856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2521.861,0.0,2521.861,0.0,0.0,0.0,0.0,0.0
10473.728983970763,0.0,19345.112753321355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2413.411,3619.2830000000004,1205.8727000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2413.411,0.0,2413.411,0.0,0.0,0.0,0.0,0.0
12349.52754065214,0.0,20002.0785593322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556.779,3795.569,1238.7904999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556.779,0.0,2556.779,0.0,0.0,0.0,0.0,0.0
12951.02747287409,0.0,18639.811199778364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.4701,3500.4159999999997,1291.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.4701,0.0,2208.4701,0.0,0.0,0.0,0.0,0.0
11943.917576313917,0.0,17077.09610133177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3105.451,3632.598,527.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3105.451,0.0,3105.451,0.0,0.0,0.0,0.0,0.0
12394.953917849813,0.0,16602.682140829602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3432.635,3505.6510000000003,73.012961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3432.635,0.0,3432.635,0.0,0.0,0.0,0.0,0.0
11961.766555030845,0.0,16565.05061987407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.4847,3416.511,1458.0268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.4847,0.0,1958.4847,0.0,0.0,0.0,0.0,0.0
11657.632179867658,0.0,18023.327532609732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.03229999999996,3691.5969999999998,3260.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.03229999999996,0.0,431.03229999999996,0.0,0.0,0.0,0.0,0.0
12596.24272783827,0.0,18273.052224642142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3625.726,3625.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12371.487143702778,0.0,18294.052988448693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3503.1409999999996,3503.1409999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11953.210355212455,0.0,17331.600142432348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191.989,3191.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10891.511710323455,0.0,17240.38741372181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3551.8759999999997,3551.8759999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12119.516933779485,0.0,17245.904921383928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2994.625,2994.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10218.08591577927,0.0,17634.00826740944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075.154,2075.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7080.722444267184,0.0,18372.598072377852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345.2813999999998,1345.2813999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4590.283581866114,0.0,19312.715746474667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.7493999999999,855.7493999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2919.937762614523,0.0,6855.194919356187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.6924,645.6924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203.193336833522,0.0,565.439943013521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.9627,703.9627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2402.020100337991,0.0,683.2459184959331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.7282,645.7282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203.3152973531246,0.0,620.0772506841035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.3146000000002,1632.3146000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5569.689705218473,0.0,7936.628258510906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.4688999999998,1328.4688999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4532.940577918055,0.0,2682.7977835841184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2682.9052,2682.9052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9154.46161161976,0.0,13538.719442466774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2489.458,2489.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8494.382701402119,0.0,23466.147681662413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.9162,2832.509,1866.5934000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.9162,0.0,965.9162,0.0,0.0,0.0,0.0,0.0
9664.93744595658,0.0,23610.797016814577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.996,3072.692,529.6949999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.996,0.0,2542.996,0.0,0.0,0.0,0.0,0.0
10484.46578366302,0.0,24018.615202693993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.966,3621.341,3.79575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.966,0.0,3617.546,38.421,0.0,0.0,0.0,0.0
12356.516602392388,0.0,23969.40359594836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4291.933,3799.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4291.933,0.0,3799.092,492.846,0.0,0.0,0.0,0.0
12963.052558383728,0.0,22718.714545230432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4565.818,3503.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4565.818,0.0,3503.103,1062.7147,0.0,0.0,0.0,0.0
11953.084607768524,0.0,21385.146218515783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4151.329,3545.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4151.329,0.0,3545.722,605.6102999999999,0.0,0.0,0.0,0.0
12098.490585191765,0.0,21157.98170654387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.6547,3321.231,1296.5768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.6547,0.0,2024.6547,0.0,0.0,0.0,0.0,0.0
11332.524982645777,0.0,21616.637780206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.3902,3225.076,1401.6859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.3902,0.0,1823.3902,0.0,0.0,0.0,0.0,0.0
11004.4104134503,0.0,23367.976531169992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.8558,3497.206,3166.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.8558,0.0,330.8558,0.0,0.0,0.0,0.0,0.0
11932.96568052139,0.0,23759.235153998987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3629.3860000000004,3629.3860000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12383.965109925202,0.0,23375.434095099623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3436.382,3436.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11725.432576940248,0.0,21910.88140810462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3195.319,3195.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10902.87697972923,0.0,21822.489664467408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3542.08,3542.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12086.08564538082,0.0,21415.20349611557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.478,2999.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10234.655125818083,0.0,22486.142968662567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078.631,2078.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7092.573783397952,0.0,22647.24614097104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.7936,1348.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4602.270366092058,0.0,23633.932621551303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390.0802,1390.0802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4743.135287973189,0.0,10223.346560434908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.7054,645.7054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203.237508144217,0.0,593.8737675777229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.9107,703.9107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401.8443933164917,0.0,670.6994458960296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.3752,826.3752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2819.7092850845725,0.0,1074.97685842828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611.5646000000002,1611.5646000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5498.872615588243,0.0,6870.8106442142625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074.6289,2074.6289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7078.925406353411,0.0,7372.189501315752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883.8790000000001,1883.8790000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6428.058861282397,0.0,9866.105327922465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2496.778,2496.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8519.350994112538,0.0,31604.091571388577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.4793,2841.569,2109.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.4793,0.0,732.4793,0.0,0.0,0.0,0.0,0.0
9695.849014483212,0.0,29930.18679686702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.3695,3075.118,2352.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.3695,0.0,722.3695,0.0,0.0,0.0,0.0,0.0
10492.74882659754,0.0,26369.91050658357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.6312,3622.7580000000003,2960.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.6312,0.0,662.6312,0.0,0.0,0.0,0.0,0.0
12361.376134258022,0.0,25279.26402192349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.1213,3799.2219999999998,2915.0930000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.1213,0.0,884.1213,0.0,0.0,0.0,0.0,0.0
12963.472677313985,0.0,23253.06025201924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.4775,3504.123,1772.6457999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.4775,0.0,1731.4775,0.0,0.0,0.0,0.0,0.0
11956.5785956585,0.0,22235.349346269762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.8879,3545.5440000000003,2590.6569999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.8879,0.0,954.8879,0.0,0.0,0.0,0.0,0.0
12097.91855920191,0.0,20674.446829274457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2971.278,3321.517,350.2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2971.278,0.0,2971.278,0.0,0.0,0.0,0.0,0.0
11333.48134437929,0.0,22129.67310404616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.927,3224.676,1577.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.927,0.0,1646.927,0.0,0.0,0.0,0.0,0.0
11003.05583949577,0.0,23798.758483235553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.24214999999998,3496.558,3306.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.24214999999998,0.0,190.24214999999998,0.0,0.0,0.0,0.0,0.0
